,close,high,low,p_change,open,pre_close,volume,date,date_week,key,atr21,atr14,n1_high,n2_low,signal,keep,benchmark_profit,trend_profit
2017-09-29,340.9,344.65,339.04,0.377,341.96,339.62,258115,20170929,4,1052,12.579644267721328,12.322729686515343,389.57,335.41,,0.0,0.003761833625702199,0.0
2017-10-02,340.96,343.7,335.53,0.018000000000000002,342.8,340.9,181455,20171002,0,1053,12.178767516110298,11.769032394979964,389.57,335.41,,0.0,0.00017598920644956918,0.0
2017-10-03,352.14,348.5,331.5,3.279,336.07,340.96,342180,20171003,1,1054,12.617061378282088,12.46649474231597,389.57,331.5,,0.0,0.03226365544799115,0.0
2017-10-04,354.98,358.58,349.61,0.8059999999999999,351.12,352.14,341885,20171004,2,1055,13.07187398025645,13.15362877667385,389.57,331.5,,0.0,0.008032626061902436,0.0
2017-10-05,355.13,357.34,351.56,0.042,355.755,354.98,181812,20171005,3,1056,12.408976345687678,12.170478273117334,389.57,331.5,,0.0,0.0004224697644899981,0.0
2017-10-06,355.1,360.02,352.51,-0.008,353.01,355.13,197859,20171006,4,1057,11.963614859716069,11.549081170035022,389.57,331.5,,0.0,-8.447967564817337e-05,-0.0
2017-10-09,342.79,351.66,342.67,-3.467,349.57,355.1,300617,20171009,0,1058,12.008740781560055,11.670537014030343,389.57,331.5,,0.0,-0.03528142517950288,-0.0
2017-10-10,355.86,355.61,345.73,3.813,346.85,342.79,283727,20171010,1,1059,11.815218892327321,11.431798745492962,389.57,331.5,,0.0,0.037419380309150804,0.0
2017-10-11,354.65,357.6,351.18,-0.34,353.755,355.86,4500831,20171011,2,1060,12.08747172029757,11.882225579427242,389.57,331.5,,0.0,-0.0034060074305946055,-0.0
2017-10-12,355.3,359.78,352.78,0.183,352.78,354.65,166571,20171012,3,1061,11.624974291179608,11.231262168836944,389.57,331.5,,0.0,0.0018311153788857894,0.0
2017-10-13,355.43,358.44,353.69,0.037000000000000005,356.985,355.3,3540533,20171013,4,1062,10.999976628345097,10.367093879658684,389.57,331.5,,0.0,0.0003658210613024715,0.0
2017-10-16,350.56,354.43,347.21,-1.37,353.71,355.43,5375486,20171016,0,1063,10.735433298495536,10.06348136237085,389.57,331.5,,0.0,-0.013796448241127513,-0.0
2017-10-17,355.78,356.21,350.22,1.489,350.8,350.56,126969,20171017,1,1064,10.304030271359574,9.52035051405473,389.57,331.5,,0.0,0.014780686449967233,0.0
2017-10-18,359.605,362.86,354.19,1.075,355.655,355.78,191765,20171018,2,1065,10.485482064872347,9.890970445514109,389.57,331.5,,0.0,0.010693644541830655,0.0
2017-10-19,351.81,356.77,348.34,-2.168,355.41,359.605,5061843,20171019,3,1066,10.29862005897486,9.696174386112228,389.57,331.5,,0.0,-0.02191494969787148,-0.0
2017-10-20,345.05,354.47,344.34,-1.921,352.83,351.81,4930395,20171020,4,1067,10.750109144522606,10.438684467963936,389.57,331.5,,0.0,-0.019401923074471958,-0.0
2017-10-23,337.02,349.92,336.25,-2.327,349.9,345.05,5747346,20171023,0,1068,11.187371949565996,11.121526538902064,389.57,331.5,,0.0,-0.023547058294214517,-0.0
2017-10-24,337.34,342.8,336.16,0.095,338.8,337.02,4488426,20171024,1,1069,10.978519954150899,10.823989667048446,389.57,336.16,,0.0,0.0009490480574720815,0.0
2017-10-25,325.84,337.5,323.56,-3.409,336.7,337.34,8584204,20171025,2,1070,11.247745412864454,11.239457711441986,389.57,323.56,0.0,0.0,-0.03468486048971132,-0.0
2017-10-26,326.17,330.23,323.2,0.10099999999999999,327.78,325.84,5023500,20171026,3,1071,11.510677648058588,11.626196683249711,389.57,323.2,,0.0,0.0010122544997106003,0.0
2017-10-27,320.87,324.59,316.66,-1.625,319.75,326.17,6979704,20171027,4,1072,11.298797861871439,11.300037125483076,389.57,316.66,0.0,0.0,-0.016382661161867082,-0.0
2017-10-30,320.08,323.78,317.25,-0.24600000000000002,319.18,320.87,4254378,20171030,0,1073,11.082543510792219,10.982698842085334,382.0,316.66,,0.0,-0.002465092129021027,-0.0
2017-10-31,331.53,331.95,320.18,3.577,320.23,320.08,5672347,20171031,1,1074,11.145039555265651,11.087672329807287,378.25,316.66,,0.0,0.03514733871982093,0.0
2017-11-01,321.08,332.60900000000004,320.26,-3.1519999999999997,332.25,331.53,8457336,20171101,2,1075,11.270854141150602,11.279849352499664,376.68,316.66,,0.0,-0.03202799000542446,-0.0
2017-11-02,299.26,308.69,292.63,-6.796,300.13,321.08,19791416,20171102,3,1076,13.78259467377327,14.9625361054997,369.9,292.63,0.0,0.0,-0.07037755250810271,-0.0
2017-11-03,306.09,306.25,295.13,2.282,299.5,299.26,8893974,20171103,4,1077,14.888722430702972,16.427531291433073,362.86,292.63,,0.0,0.022566415600050127,0.0
2017-11-06,302.78,307.5,299.01,-1.081,307.0,306.09,6486009,20171106,0,1078,14.307020391548155,15.369193785908665,362.86,292.63,,0.0,-0.010872707171590798,-0.0
2017-11-07,306.05,306.5,300.03,1.08,301.02,302.78,5294274,20171107,1,1079,13.594563992316507,14.18263461445418,362.86,292.63,,0.0,0.01074201811334625,0.0
2017-11-08,304.39,306.89,301.3,-0.542,305.5,306.05,4725271,20171108,2,1080,12.866876356651366,13.036949999193618,362.86,292.63,,0.0,-0.005438713360340425,-0.0
2017-11-09,302.99,304.46,296.3,-0.46,302.5,304.39,5447147,20171109,3,1081,12.58352396059215,12.598689999301136,362.86,292.63,,0.0,-0.004609972272320313,-0.0
2017-11-10,302.99,308.36,301.85,0.0,302.5,302.99,4625429,20171110,4,1082,12.031385418720134,11.786864666060984,362.86,292.63,,0.0,0.0,0.0
2017-11-13,315.4,316.8,299.11,4.096,300.13,302.99,7584944,20171113,0,1083,12.545804926109211,12.573949377252854,362.86,292.63,,0.0,0.04014187286451967,0.0
2017-11-14,308.7,316.35,306.9,-2.124,315.0,315.4,5676076,20171114,1,1084,12.619822660099285,12.678756126952475,362.86,292.63,,0.0,-0.021471743020824306,-0.0
2017-11-15,311.3,312.49,301.5,0.8420000000000001,306.01,308.7,5978665,20171115,2,1085,12.736202418272075,12.841588643358808,362.86,292.63,,0.0,0.00838714593944886,0.0
2017-11-16,312.5,318.14,311.3,0.385,313.99,311.3,5822073,20171116,3,1086,12.436547652974607,12.388043490910958,362.86,292.63,,0.0,0.0038473917288937517,0.0
2017-11-17,315.05,326.67,313.15,0.816,325.67,312.5,13735139,20171117,4,1087,12.703225139067833,12.785637692122839,362.86,292.63,,0.0,0.008126887211608256,0.0
2017-11-20,308.74,315.5,304.75,-2.003,313.79,315.05,8247650,20171120,0,1088,12.525659217334393,12.514219333173127,362.86,292.63,,0.0,-0.02023185763436926,-0.0
2017-11-21,317.81,318.23,308.71,2.938,310.86,308.74,7261273,20171121,1,1089,12.252417470303998,12.114990088750048,362.86,292.63,,0.0,0.028954221184891625,0.0
2017-11-22,312.6,317.42,311.84,-1.639,316.77,317.81,4917636,20171122,2,1090,11.927652245730911,11.65699141025005,362.86,292.63,,0.0,-0.01652930195121047,-0.0
2017-11-24,315.55,316.41,311.0,0.9440000000000001,313.79,312.6,3244065,20171124,4,1091,11.462411132482641,11.010725888883371,362.86,295.13,,0.0,0.009392730042872284,0.0
2017-11-27,316.74,317.32,309.85,0.377,313.14,315.55,169414,20171127,0,1092,11.099464665893308,10.538629103698916,362.86,296.3,,0.0,0.003764100033331272,0.0
2017-11-28,317.55,320.0,313.92,0.256,316.36,316.74,4949491,20171128,1,1093,10.643149696266642,9.944145223205725,362.86,296.3,,0.0,0.002554038185403982,0.0
2017-11-29,307.54,318.0,301.23,-3.1519999999999997,317.3,317.55,8767398,20171129,2,1094,11.200136087515128,10.85425919344496,362.86,296.3,,0.0,-0.03203012616143706,-0.0
2017-11-30,308.85,310.7,304.54,0.426,308.56,307.54,4351587,20171130,3,1095,11.364669170468296,11.14169130098563,356.77,296.3,,0.0,0.004250562054361321,0.0
2017-12-01,306.53,310.32,305.05,-0.7509999999999999,305.44,308.85,4292868,20171201,4,1096,10.810608336789358,10.358799127520877,354.47,299.11,,0.0,-0.00754009227328803,-0.0
2017-12-04,305.2,308.265,300.61,-0.434,306.5,306.53,5835140,20171204,0,1097,10.576916669808508,10.076292577184761,349.92,299.11,,0.0,-0.004348330458318294,-0.0
2017-12-05,303.7,308.0,301.0,-0.491,302.0,305.2,4646520,20171205,1,1098,10.251742427098643,9.666120233560127,342.8,300.61,,0.0,-0.004926927358598835,-0.0
2017-12-06,313.26,313.39,300.0,3.148,300.1,303.7,7195341,20171206,2,1099,10.537038570089674,10.16263753575211,337.5,300.0,,0.0,0.03099314459881284,0.0
2017-12-07,311.24,318.63,311.05,-0.645,312.0,313.26,4780597,20171207,3,1100,10.936398700081527,10.798285864318505,332.60900000000004,300.0,,0.0,-0.006469197901786588,-0.0
2017-12-08,315.13,316.98,311.26,1.25,314.6,311.24,3468458,20171208,4,1101,10.462180636437754,10.121181082409374,332.60900000000004,300.0,,0.0,0.01242093335303517,0.0
2017-12-11,328.91,329.01,313.75,4.373,314.63,315.13,7937981,20171211,0,1102,11.126527851307047,11.141023604754789,332.60900000000004,300.0,,0.0,0.0427989050092736,0.0
2017-12-12,341.03,341.44,330.03,3.685,330.45,328.91,8733199,20171212,1,1103,12.506843501188232,13.163553790787493,341.44,300.0,1.0,0.0,0.0361862928423592,0.0
2017-12-13,339.03,344.22,336.5,-0.586,340.93,341.03,6221461,20171213,2,1104,12.761675910171126,13.449746618682502,344.22,300.0,,1.0,-0.005881850913228407,-0.005881850913228407
2017-12-14,337.89,347.44,336.9,-0.336,341.01,339.03,5799916,20171214,3,1105,12.559705372882846,13.061780402858172,347.44,300.0,,1.0,-0.003368200312454179,-0.003368200312454179
2017-12-15,343.45,343.9,335.76,1.646,342.04,337.89,6933199,20171215,4,1106,12.157913975348041,12.405543015810414,347.44,300.0,,1.0,0.016321141932175865,0.016321141932175865
2017-12-18,338.87,346.73,337.58,-1.334,344.9,343.45,5476166,20171218,0,1107,11.884467250316405,11.971470613702364,347.44,300.0,,1.0,-0.013424987652974276,-0.013424987652974276
2017-12-19,331.1,341.49,330.3,-2.293,340.26,338.87,6824971,20171219,1,1108,11.999515682105816,12.128607865208703,347.44,300.0,,1.0,-0.023196108453715596,-0.023196108453715596
2017-12-20,328.98,333.1,325.04,-0.64,332.69,331.1,5953800,20171220,2,1109,12.165923347368922,12.355460149847541,347.44,300.0,,1.0,-0.006423485909188493,-0.006423485909188493
2017-12-21,331.66,333.74,327.21,0.815,329.59,328.98,4385222,20171221,3,1110,11.653566679426296,11.578732129867873,347.44,300.0,,1.0,0.008113389141940555,0.008113389141940555
2017-12-22,325.2,330.92,324.82,-1.9480000000000002,329.51,331.66,4215807,20171222,4,1111,11.148696981296634,10.84823451255216,347.44,300.0,,1.0,-0.019669970112297257,-0.019669970112297257
2017-12-26,317.29,323.94,316.58,-2.432,323.83,325.2,4378413,20171226,1,1112,11.506088164815122,11.412469910878539,347.44,300.0,,1.0,-0.02462419549667975,-0.02462419549667975
2017-12-27,311.64,317.68,310.75,-1.781,316.0,317.29,4712111,20171227,2,1113,11.77371651346829,11.8174739227614,347.44,300.0,,1.0,-0.017967506714318408,-0.017967506714318408
2017-12-28,315.36,315.82,309.54,1.194,311.75,311.64,4316347,20171228,3,1114,11.407924103152995,11.27514406639322,347.44,309.54,,1.0,0.011866167941752782,0.011866167941752782
2017-12-29,311.35,316.41,310.0,-1.272,316.18,315.36,3777155,20171229,4,1115,10.953567366502725,10.626458190874128,347.44,309.54,,1.0,-0.012797162085949021,-0.012797162085949021
2018-01-02,320.53,322.11,311.0,2.948,312.0,311.35,4352241,20180102,1,1116,10.967788515002479,10.690930432090914,347.44,309.54,,1.0,0.02905819440585635,0.02905819440585635
2018-01-03,317.25,325.25,315.55,-1.023,321.0,320.53,4521527,20180103,2,1117,11.234353195456798,11.11880637447879,347.44,309.54,,1.0,-0.01028576912982032,-0.01028576912982032
2018-01-04,314.62,318.55,305.68,-0.8290000000000001,312.87,317.25,9946304,20180104,3,1118,11.563048359506173,11.616298857881606,347.44,305.68,,1.0,-0.008324545200138271,-0.008324545200138271
2018-01-05,316.58,317.24,312.0,0.623,316.62,314.62,4591180,20180105,4,1119,10.989134872278338,10.767459010164059,347.44,305.68,,1.0,0.006210412863233456,0.006210412863233456
2018-01-08,336.41,337.02,315.5,6.263999999999999,316.0,316.58,9859435,20180108,0,1120,12.026486247525762,12.318464475475515,347.44,305.68,,1.0,0.06075467991542898,0.06075467991542898
2018-01-09,333.69,338.8,327.405,-0.809,335.16,336.41,7146631,20180109,1,1121,12.95316931593252,13.63866921207879,347.44,305.68,,1.0,-0.008118235900973714,-0.008118235900973714
2018-01-10,334.8,336.68,330.25,0.33299999999999996,331.71,333.69,109366,20180110,2,1122,12.36015392357502,12.677513317134952,347.44,305.68,,1.0,0.0033209203432725816,0.0033209203432725816
2018-01-11,337.95,344.81,333.26,0.941,335.24,334.8,6645484,20180111,3,1123,12.286503566886383,12.527178208183626,347.44,305.68,,1.0,0.009364616931042761,0.009364616931042761
2018-01-12,336.22,340.41,333.67,-0.512,338.63,337.95,4825059,20180112,4,1124,11.78227596989671,11.755554447092477,347.44,305.68,,1.0,-0.0051322479414504145,-0.0051322479414504145
2018-01-16,340.06,345.0,334.8,1.1420000000000001,337.54,336.22,6474251,20180116,1,1125,11.6384326999061,11.548147187480145,347.44,305.68,,1.0,0.01135636502442698,0.01135636502442698
2018-01-17,347.16,349.0,339.75,2.088,340.47,340.06,7103505,20180117,2,1126,11.742211545369178,11.712394229149456,349.0,305.68,,1.0,0.020663696146704318,0.020663696146704318
2018-01-18,344.57,352.3,343.74,-0.746,345.67,347.16,5685845,20180118,3,1127,11.787465041244706,11.782741665262863,352.3,305.68,,1.0,-0.0074885059298574995,-0.0074885059298574995
2018-01-19,350.02,350.59,342.6,1.5819999999999999,345.0,344.57,4888303,20180119,4,1128,11.442240946586091,11.277042776561142,352.3,305.68,,1.0,0.015693032861824822,0.015693032861824822
2018-01-22,351.56,357.83,349.2,0.44,349.4,350.02,6210360,20180122,0,1129,11.607491769623724,11.541437073019663,357.83,305.68,,1.0,0.0043900979884331824,0.0043900979884331824
2018-01-23,352.79,360.5,351.0,0.35,360.0,351.56,5465414,20180123,1,1130,11.504992517839751,11.399912129950376,360.5,305.68,,1.0,0.003492585363272335,0.003492585363272335
2018-01-24,345.89,354.75,343.52,-1.956,354.58,352.79,5287478,20180124,2,1131,11.479993198036139,11.377257179290329,360.5,305.68,,1.0,-0.01975217362411968,-0.01975217362411968
2018-01-25,337.64,349.2,336.4,-2.385,348.27,345.89,6740303,20180125,3,1132,11.926357452760124,12.045622888718283,360.5,305.68,,1.0,-0.024140566320077824,-0.024140566320077824
2018-01-26,342.85,344.0,335.71,1.5430000000000001,341.5,337.64,4539356,20180126,4,1133,11.767597684327386,11.796873170222513,360.5,312.0,,1.0,0.015312794614854311,0.015312794614854311
2018-01-29,349.53,350.85,338.28,1.9480000000000002,339.85,342.85,4747149,20180129,0,1134,11.898725167570353,11.985290080859516,360.5,315.5,,1.0,0.01929636116958588,0.01929636116958588
2018-01-30,345.82,348.27,342.17,-1.061,345.14,349.53,4717700,20180130,1,1135,11.371568334154862,11.20058473674491,360.5,327.405,,1.0,-0.0106709864233161,-0.0106709864233161
2018-01-31,354.31,356.19,345.19,2.455,347.51,345.82,6214069,20180131,2,1136,11.337789394686238,11.173840105178922,360.5,330.25,,1.0,0.024253827664834703,0.024253827664834703
2018-02-01,349.25,359.66,348.63,-1.4280000000000002,351.0,354.31,4197687,20180201,3,1137,11.565263086078412,11.529328091155085,360.5,333.26,,1.0,-0.0143842380044068,-0.0143842380044068
2018-02-02,343.75,351.95,340.51,-1.575,348.44,349.25,3704836,20180202,4,1138,11.768420987344006,11.832084345667734,360.5,333.67,,1.0,-0.01587334915629012,-0.01587334915629012
2018-02-05,333.13,344.47,333.0,-3.089,337.97,343.75,4464147,20180205,0,1139,12.175837261221822,12.421139766245371,360.5,333.0,0.0,1.0,-0.03138184479244871,-0.03138184479244871
2018-02-06,333.97,336.22,323.5,0.252,325.21,333.13,5088438,20180206,1,1140,12.909852055656202,13.464987797412656,360.5,323.5,,0.0,0.0025183643949965974,0.0
2018-02-07,345.0,346.0,335.66,3.303,338.99,333.97,6969239,20180207,2,1141,12.906229141505642,13.385656091090976,360.5,323.5,,0.0,0.03249324844803078,0.0
2018-02-08,315.23,348.62,314.6,-8.629,343.31,345.0,10314573,20180208,3,1142,14.825662855914219,16.136901945612177,360.5,314.6,0.0,0.0,-0.09024188591176754,-0.0
2018-02-09,310.42,320.98,294.76,-1.526,319.93,315.23,12933721,20180209,4,1143,18.045148050831113,20.683981686197217,360.5,294.76,0.0,0.0,-0.015376311896553618,-0.0
2018-02-12,314.87,316.22,306.25,1.4340000000000002,316.06,310.42,189398,20180212,0,1144,17.31104368257374,19.25545079470426,360.5,294.76,,0.0,0.014233636006468663,0.0
2018-02-13,323.66,324.19,312.51,2.792,315.02,314.87,4560231,20180213,1,1145,16.98913062052158,18.524057355410356,360.5,294.76,,0.0,0.02753372685923228,0.0
2018-02-14,322.31,326.17,318.52,-0.41700000000000004,320.84,323.66,3950743,20180214,2,1146,16.471936927746892,17.560849708022307,360.5,294.76,,0.0,-0.0041797667551901445,-0.0
2018-02-15,334.065,334.12,322.4,3.647,324.5,322.31,5912917,20180215,3,1147,16.039942661588086,16.78206974695267,360.5,294.76,,0.0,0.03582176948737308,0.0
2018-02-16,335.49,343.12,331.64,0.42700000000000005,332.5,334.065,5642637,20180216,4,1148,16.473584237807355,17.31912711402565,360.5,294.76,,0.0,0.004256564887284186,0.0
2018-02-20,334.77,340.84,331.5,-0.215,334.47,335.49,4009435,20180220,1,1149,15.825076579824866,16.255243498822228,360.5,294.76,,0.0,-0.002148420842487247,-0.0
2018-02-21,333.3,339.69,333.17,-0.439,336.03,334.77,3219649,20180221,2,1150,14.979160527113512,14.957211032312594,360.5,294.76,,0.0,-0.004400743552025397,-0.0
2018-02-22,346.17,347.44,334.75,3.861,335.53,333.3,6969808,20180222,3,1151,14.771055024648646,14.654916228004248,360.5,294.76,,0.0,0.03788699856099207,0.0
2018-02-23,352.05,354.99,347.1,1.699,347.83,346.17,5817387,20180223,4,1152,15.400050022407868,15.59292739760369,360.5,294.76,,0.0,0.016843227090456183,0.0
2018-02-26,357.42,359.0,352.355,1.525,353.5,352.05,4339985,20180226,0,1153,15.166409111279872,15.224537077923188,360.5,294.76,,0.0,0.015138349903508775,0.0
2018-02-27,350.99,359.99,350.01,-1.7990000000000002,356.25,357.42,4797419,20180227,1,1154,14.694917373890794,14.525265467533433,360.5,294.76,,0.0,-0.018153827837123937,-0.0
2018-02-28,343.06,355.24,342.22,-2.259,352.57,350.99,6069658,20180228,2,1155,14.740833976264351,14.6152300718623,360.5,294.76,,0.0,-0.022852374049848297,-0.0
2018-03-01,330.93,348.67,330.07,-3.536,345.01,343.06,6885601,20180301,3,1156,15.302576342058503,15.455866062280661,360.5,294.76,,0.0,-0.03599848633227898,-0.0
2018-03-02,335.12,335.22,322.97,1.266,326.98,330.93,5092829,20180302,4,1157,15.737796674598632,16.073750587309895,360.5,294.76,,0.0,0.012581803989379404,0.0
2018-03-05,333.35,337.75,329.29,-0.528,332.39,335.12,3823769,20180305,0,1158,15.076178795089664,15.058583842335239,360.5,306.25,,0.0,-0.005295687574710344,-0.0
2018-03-06,328.2,336.37,327.03,-1.545,333.75,333.35,4285744,20180306,1,1159,14.554707995536061,14.296105996690544,360.5,312.51,,0.0,-0.015569810408078649,-0.0
2018-03-07,332.3,332.5,321.74,1.249,325.44,328.2,5007297,20180307,2,1160,14.287007268669138,13.937958530465124,359.99,318.52,,0.0,0.012414996704558227,0.0
2018-03-08,329.1,333.3,326.27,-0.963,332.86,332.3,3566244,20180308,3,1161,13.627279335153764,13.016897393069778,359.99,321.74,,0.0,-0.00967651941125436,-0.0
2018-03-09,327.17,328.49,322.37,-0.586,324.1,329.1,5506764,20180309,4,1162,13.291163031957963,12.6053110739938,359.99,321.74,,0.0,-0.005881742465780809,-0.0
2018-03-12,341.84,342.0,326.61,4.484,328.78,327.17,196975,20180312,0,1163,13.481966392689056,12.976602930794625,359.99,321.74,,0.0,0.043862877852255976,0.0
2018-03-13,341.84,345.12,336.26,0.0,344.92,341.84,5965805,20180313,1,1164,13.888151266080966,13.639722540022014,359.99,321.74,,0.0,0.0,0.0
2018-03-14,326.63,339.81,323.93,-4.449,336.76,341.84,7967370,20180314,2,1165,14.253773878255416,14.209092868019066,359.99,321.74,,0.0,-0.045514759537150756,-0.0
2018-03-15,325.6,332.85,321.1,-0.315,329.38,326.63,6564801,20180315,3,1166,14.843430798414007,15.07988048561651,359.99,321.1,,0.0,-0.0031583976702334094,-0.0
2018-03-16,321.35,327.4,319.07,-1.305,325.96,325.6,6117279,20180316,4,1167,14.251300725830912,14.179896420867639,359.99,319.07,,0.0,-0.013138762311089984,-0.0
2018-03-19,311.54,320.69,310.0,-3.053,316.61,321.35,288308,20180319,0,1168,14.373909750755374,14.36924356475195,359.99,310.0,0.0,0.0,-0.031003130918835373,-0.0
2018-03-20,310.55,316.25,308.76,-0.318,314.87,311.54,4764293,20180320,1,1169,14.211736137050337,14.132011089451685,359.99,308.76,,0.0,-0.0031828218931478592,-0.0
2018-03-21,321.73,322.37,310.19,3.6,310.19,310.55,214907,20180321,2,1170,14.027032851863945,13.871742944191462,359.99,308.76,,0.0,0.035367765476747366,0.0
2018-03-22,309.1,318.82,308.18,-3.926,313.89,321.73,4939771,20180322,3,1171,13.719120774421766,13.44084388496593,359.99,308.18,,0.0,-0.04004783534398858,-0.0
2018-03-23,301.54,311.61,300.45,-2.4459999999999997,311.25,309.1,6654899,20180323,4,1172,14.406473431292511,14.486064700303801,359.99,300.45,0.0,0.0,-0.02476217178729817,-0.0
2018-03-26,304.18,307.59,291.36,0.8759999999999999,307.34,301.54,8375175,20180326,0,1173,14.709521301175007,14.919922740263287,359.99,291.36,,0.0,0.00871695409345017,0.0
2018-03-27,279.18,304.27,277.18,-8.219,304.0,304.18,13872029,20180327,1,1174,15.83501936470455,16.542599708228177,359.99,277.18,0.0,0.0,-0.08576289635961051,-0.0
2018-03-28,257.78,268.68,252.1,-7.665,264.58,279.18,21001437,20180328,2,1175,19.13001760427687,21.28091974713109,359.99,252.1,0.0,0.0,-0.07975022710797874,-0.0
2018-03-29,266.13,270.96,248.21,3.239,256.49,257.78,15170749,20180329,3,1176,20.206379640251694,22.572797114180272,359.99,248.21,,0.0,0.03187840322397187,0.0
2018-04-02,252.48,260.33,244.59,-5.129,256.26,266.13,16113968,20180402,0,1177,19.800345127501537,21.66175749895623,359.99,244.59,,0.0,-0.05265287354309584,-0.0
2018-04-03,267.53,273.35,254.49,5.961,269.82,252.48,18844384,20180403,1,1178,19.71485920681958,21.288189832428735,359.99,244.59,,0.0,0.05789967192297342,0.0
2018-04-04,286.94,288.37,252.0,7.255,252.78,267.53,19896746,20180404,2,1179,21.228962915290527,23.29909785477157,359.99,244.59,,0.0,0.07004142508976122,0.0
2018-04-05,304.25,305.96,289.25,6.0329999999999995,289.67,286.94,1018347,20180405,3,1180,22.792693559355026,25.316551474135363,359.99,244.59,,0.0,0.058576597197392694,0.0
2018-04-06,299.3,309.28,295.5,-1.6269999999999998,301.0,304.25,13520286,20180406,4,1181,22.751539599413665,24.91967794425065,359.99,244.59,,0.0,-0.016403317008983297,-0.0
2018-04-09,289.66,309.5,289.21,-3.221,300.37,299.3,10249805,20180409,0,1182,22.527763272194242,24.3023875516839,359.99,244.59,,0.0,-0.03273859348594298,-0.0
2018-04-10,304.7,307.1,293.68,5.192,298.97,289.66,11024259,20180410,1,1183,21.69978479290386,22.851402544792712,359.99,244.59,,0.0,0.050619864618953,0.0
2018-04-11,301.16,308.93,299.84,-1.162,300.12,304.7,301428,20180411,2,1184,21.478895266276233,22.373882205487014,355.24,244.59,,0.0,-0.011686001009741692,-0.0
2018-04-12,294.08,303.95,293.68,-2.351,302.32,301.16,7608769,20180412,3,1185,20.528086605705663,20.860031244755408,348.67,244.59,,0.0,-0.023789845814599447,-0.0
2018-04-13,300.34,303.95,295.98,2.129,303.6,294.08,7327223,20180413,4,1186,19.386442368823328,19.14136041212135,345.12,244.59,,0.0,0.021063327084812497,0.0
2018-04-16,291.21,299.66,289.01,-3.04,299.0,300.34,6338488,20180416,0,1187,18.592220335293938,18.00917902383851,345.12,244.59,,0.0,-0.030870509859890018,-0.0
2018-04-17,287.64,292.09,282.62,-1.226,288.01,291.21,252873,20180417,1,1188,18.512927577539934,17.970621820660032,345.12,244.59,,0.0,-0.012334958157951284,-0.0
2018-04-18,293.42,300.21,288.37,2.009,291.46,287.64,264575,20180418,2,1189,17.90629779776357,17.15320557790536,345.12,244.59,,0.0,0.01989533147720475,0.0
2018-04-19,300.08,301.01,288.55,2.27,291.08,293.42,6090599,20180419,3,1190,17.49390708887598,16.64877816751799,345.12,244.59,,0.0,0.022444076062133854,0.0
2018-04-20,292.43,299.95,291.35,-2.549,295.3,300.08,191888,20180420,4,1191,16.68537008079634,15.575607745182252,345.12,244.59,,0.0,-0.025823783981737652,-0.0
2018-04-23,283.37,291.62,282.33,-3.0980000000000003,291.29,292.43,4893378,20180423,0,1192,16.782154618905757,15.865526712491278,345.12,252.0,,0.0,-0.03147185758391589,-0.0
2018-04-24,283.46,287.09,278.46,0.032,285.0,283.37,5685308,20180424,1,1193,16.52650419900523,15.612789817492436,345.12,252.0,,0.0,0.0003175555307810138,0.0
2018-04-25,280.69,285.16,277.25,-0.977,283.5,283.46,4013574,20180425,2,1194,15.743185635459303,14.585751175160114,339.81,277.25,,0.0,-0.00982016222817336,-0.0
2018-04-26,284.08,284.93,276.71,1.208,278.98,280.69,163094,20180426,3,1195,15.059259668599369,13.736984351805436,332.85,276.71,,0.0,0.012005031124246604,0.0
2018-04-27,291.9,292.22,284.0,2.753,285.17,284.08,160877,20180427,4,1196,14.738417880544889,13.442719771564724,327.4,276.71,,0.0,0.02715538922523662,0.0
2018-04-30,293.9,298.73,292.5,0.685,293.61,291.9,4228172,20180430,0,1197,14.730379891404452,13.603690468689438,322.37,276.71,,0.0,0.006828295564802683,0.0
2018-05-01,295.74,298.44,293.22,0.626,295.38,293.9,121717,20180501,1,1198,13.985799901276776,12.661865072864181,322.37,276.71,,0.0,0.006241116520469745,0.0
2018-05-02,301.15,306.85,297.78,1.829,298.57,295.74,8970370,20180502,2,1199,13.89163627388798,12.700283063148962,322.37,276.71,,0.0,0.01812778954438868,0.0
2018-05-03,284.45,288.04,275.23,-5.545,278.79,301.15,17352130,20180503,3,1200,14.493305703534523,13.741578654729093,318.82,275.23,,0.0,-0.05705098829307366,-0.0
2018-05-04,294.09,296.86,279.52,3.389,283.0,284.45,8569354,20180504,4,1201,15.142096094122284,14.793368167431865,311.61,275.23,,0.0,0.03332835174508809,0.0
2018-05-07,302.77,305.959,295.17,2.951,297.5,294.09,8678224,20180507,0,1202,15.720905540111175,15.688785745107626,309.5,275.23,,0.0,0.02908759841604182,0.0
2018-05-08,301.97,307.75,299.0,-0.264,300.795,302.77,5930000,20180508,1,1203,15.533550491010166,15.418280979093288,309.5,275.23,,0.0,-0.0026457666655818938,-0.0
2018-05-09,306.85,307.01,300.05,1.6159999999999999,300.41,301.97,5727365,20180509,2,1204,14.75413681000924,14.290510181880846,309.5,275.23,,0.0,0.016031354142901574,0.0
2018-05-10,305.02,312.99,304.11,-0.596,307.5,306.85,5651561,20180510,3,1205,14.414669827281124,13.854442157630062,312.99,275.23,,0.0,-0.005981680607068448,-0.0
2018-05-11,301.06,308.88,299.08,-1.298,307.7,305.02,4679649,20180511,4,1206,13.995154388437385,13.313849869946054,312.99,275.23,,0.0,-0.013067767795679789,-0.0
